,product,title,rating,body
634,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus 2 T is amaze,5,Good mobile.
635,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Go for it⚡⚡,5,"Before buying this phone I was in doubt after reading the reviews on Amazon & Flipkart , but finally I purchased this phone Nord 2t. Now I can clear your doubt also.Battery is sufficient for whole day use. I got battery backup upto 1.5 daysCamera is superbbbb reallyyy amazing camera this device hasOverall GO FOR IT👍👍👍👍🔥🔥🔥"
636,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile is good in all but facing heating issues in normal temperature,4,Overall features are excellent except heating problem
637,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,4,Nice product
638,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good one,4,Good
639,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Nice phone for this price,@@@",5,
640,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ok,5,Nice product
641,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Performance is blast,5,"Good speed , scroll fast charging is very fast overall a good smartphone ever."
642,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Just one word ""superb""",5,Got my first one+ phone. Looks are outstanding. It's quite light. Camera is superb. Even night photos are good. Battery is quite decent. Either you will get a decent lightweight phone with slim looks or go for fat one with it you can make abs. Using since morning even after 12 hours. I still have 40% battery left. Also the charger is super charger 19 to 100% in just 15 min without heating.
643,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I like it,5,Good phone
644,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Avarage camera quality,4,Overall good phone but camera needs to be improve.
645,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very good mobile,5,Good mobile
646,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good product
647,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone but battery life is to short....,4,
648,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",JAWABAABU,5,Super decent look...smoot phone...
649,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile Review,5,"Mobile performance is best ,looks great and best camera quality"
650,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Beast but Battery Backup not up to mark.,4,Good
651,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent camera quality,5,Nothing to dislike in this phone
652,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,4,battery 🔋 discharged very soon
653,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for money,4,Best in this price
654,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb,5,Must buy
655,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wonderfull phone for classic users.❤️,5,"I use it as primary phone .I dislike about it is refresh rate can be a bit higher.LikesWonderfull phone for classic users not for gamers , betterly used and fast charging is quite good stand for 1 day complete in 1 cycle and i am loving the phone full value of price ❤️"
656,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","shows a manufacturing defect in its touch screen that any screen protector want to put,make  bobles",5,Ok
657,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent product and it's next level,5,
658,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",USING,4,Size of the charger creates problems
659,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,
660,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Look is slik i like the slim phone only,4,Overall good
661,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone,5,Dhgg
662,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good working no strucking..but little bit heating in pocket
663,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Extremely smooth,5,"The media could not be loaded.
                



 I really liked the Performance of Oxygen-OS it gives you super smooth experience without any bugs.Pros- smoot performance  Well optimised camera  Nice display  Different design  Nice build qualityCons-. Battery drains faster  120htz should be on itConclusion - device is very good , you will not regret after buy it . Nice option in this price range"
664,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",This phone is better but refresh rate not good,4,Battery is so fast changing but battery life is not big
665,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome all features,5,Like
666,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",i use only one word for this phone AWESOME,5,"Oneplus really need to work on battery , no doubt they are providing fast charger which work very fast , But one could not travel with charger always"
667,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phoon,4,
668,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent,5,One more best thing from one plus. Stunning phone
669,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",good,5,thanks
670,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good deal.,4,
671,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not upto the mark,3,"The media could not be loaded.
                



 Phone is ok in 30k , initially it was heating alot but after the updates it is working fine. OxygenOs is working very smooth as it is my first one plus product.Refresh rate is 90hz it's disappointing.Back camera is good but selfie is a huge disappointment it feels like 15k phone.Charging is super fast and battery also stands for a day easily . Some apps like asphalt are not working I dunno why, overall phone is ok but if you are expecting so much from phone like me so mightbe you will get disappointment."
